乜嘢係元素嘅最細單位，但仲保持到嗰個元素嘅性質？,一個原子。,化學合物,一粒電子,一種分子。,A
青苔真係一啲共生生物，由綠藻同真菌組成。喺呢個共生關係度，綠藻供應咗咩比真菌呢？,二氧化碳,食物係人類生存嘅一個必需品，可以提供能量同埋營養，仲可以滿足口腹之慾。唔同類型嘅食物有唔同嘅營養成份，需要根據唔同嘅體質同需求去飲食。食物可以係蔬菜、水果、肉類、海鮮、穀物等等唔同嘅來源，每一樣都有各自嘅營養價值同功效。记住要食得均衡啦！,保護,唔該畀我一杯水。,B
邊個最能夠描述使用大量生產製造系統相對於定制製造系統的一個優勢？,客人可以提供特定嘅意見比工作人員。,工人變得熟練於組裝的各個方面。,貨品可以容易地為客戶進行修改。,產品可以以低成本生產。,D
邊啲係公司係將部分水果同蔬菜在賣比公眾前照射消毒嘅其中一個原因？,加多啲糖去提升味道,催熟菜蔬果蔬采收太早。,將農產品部分煮熟之後再罐裝或冷凍。,將殺死現有微生物，延長貨架壽命。,D
邊個原因令船嘅鐵錨喺拋落海水時沉到海底？,化學力。,重力係一種物理現象，包括吸引兩個物體之間嘅力，將佢哋拉近成一齊。喺地球上，重力使得物體會落地，原因係地球嘅質量大，吸引力大。,磁性係一種物理現象，物質有吸引力或排斥力嘅特性，主要由電子嘅運動產生。,核武力,B
以下嘅數量係典型星系內星星嘅最佳估計？,"轉錄：
唔該幫我將底面呢段嘢翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落低，直接輸出結果，唔好有多餘嘅話同多餘嘅符號（注意唔好生成粵拼同英文，直接輸出口語粵語嘅繁體字中文形式，繁體字）：tens",幫我將下面呢段嘢翻譯成正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落落，直接輸出結果，唔好有多餘嘅話同多餘嘅符號（注意唔好生成粵拼同英文，直接輸出口語粵語嘅繁體字中文形式，繁體字）：hundreds,成千上萬个。,幫我將下面呢段嘢翻譯成正宗嘅口語粤語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，全部一定要全，唔好漏咗，直接輸出結果，唔好有多餘嘅話同多餘嘅符號：數十億,D
如果发现咗一種新嘅生物，最有可能用嚟將佢歸類入適當嘅界嘅係邊個嚟？,生物體嘅顏色,嗰啲生物嘅自然棲息地,生物體的解剖結構,生物體被發現的地點。,C
兩種元素化學結合時形成以下哪一種物質？,一個原子。,一樣既一个化合物,一粒電子。,混合係,B
風暴過後，Niko打電話去電力公司報告佢冇電嘅情況。佢嘅電話係屬於以下咩普世系統模型元素？,設計一個過程。,生成輸出,收反饋,設定目標,C
邊一句話最好解釋為何地球嘅傾斜軸嘅角度係導致北半球嘅夏天比冬天暖嘅原因？,暖海洋暖流喺夏天由熱帶流向北半球。,太陽嘅光線喺夏天直射北半球。,溫室效應夏天喺北半球增加。,夏天時北半球離太陽較近。,B
喺麻省檢查岩石底層嘅時候，通常會見到佢哋嘅表面係有劃痕同埋擦亮嘅。以下嘅原因中，邊一個最可能導致岩石底層出現劃痕同埋擦亮嘅呢？,地殼變形,經常發生地震。,冰川嘅運動,火山爆發,C
Ms. Bristol量過一個裝住幾粒冰嘅密封烘口嘅質量，質量係100克。一個鐘之後，等啲冰溶咗之後，Ms. Bristol再次量過烘口嘅質量。第二次烘口入面嘅水嘅質量係幾多？,五十克,75 克,一佰克,125 克,C
喺科技項目度，Kyle 想到一個構思，就係要建立一座模型橋。佢想要橋嘅跨度係 50 厘米，可以支撐一個 1 公斤嘅物件。根據工程設計過程，Kyle 庉下一步應該點樣做？,搭建唔同類型嘅橋樑原型。,研究各種唐橋嘅設計。,搵齊建橋嘅材料啦。,畫張圖交代一下點樣蓋橋。,B
將分解者完全移除生態系統，將對以下哪一個最有影響？,疾病傳播,水嘅供應情況,營養素嘅循環,生物的分佈,C
新地氈係度試正量一個5.5米乘4.6米嘅房間。用尺去量，最細嘅單位係點樣先至可以準確度量呢間房間嘅大小？,厘米,呢段文得畀我請翻譯做正宗嘅口語粤語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，全部一定要翻譯好，唔好漏咗，直接輸出結果，唔好有多餘嘅字同符號（注意唔好生成粤拼同英文，直接輸出口語粤語嘅繁體字中文形式，繁體字）：厘米,呢度有啲關於公尺同英尺嘅資料，話明一味英尺有幾多公尺，一味公尺有幾多英尺，好方便計量喺唔同單位之間嘅轉換。希望可以幫到你。,公里係咩？係一個淨空間裡嘅距離量度，通常用喺度量地球上啲嘅距離。一公里等於一千米，係一個慣用嘅度量單位。,B
邊一個講法最貼切地形容月球同地球唔同嘅？,月亮唔係實心嘅。,月亮冇重力。,月球幾乎冇氣氛。,月亮幾乎冇收到太陽嘅光線。,C
鞋廠隨機抽取每個班次10%的產品。每隻鞋都會被檢查，確保它們是正確製作的。這個過程叫做咩？,質量控制,產品派送,製作選擇,研究同發展,A
湯比亞斯騎住佢嘅單車喺一條路上行咗兩個鐘。平均嚟講，佢係呢段時間內每三分鐘就過一個1公里標記。呢兩個鐘期間佢嘅平均速度係幾多？,十公里每小時。,15公里／鐘頭,每小時行20公里。,二十五公里／小時,C
邊隻生物可以由太陽光照入面產生能量？,呢舊嗮垃圾桶度有蟲，真係好嘢嘅！趕快打垃圾出去啦！,兔子係一種小動物，通常係植物食性，樣子似啲耳朵長長嘅毛茸茸嘅動物，有尾巴同四隻長長嘅腳。喺田間或者山林度好常見佢哋嘅身影，成雙嚟成對嘅兔子有時會一齊互相追逐玩樂，係可愛嘅小動物。,ㄑ头，呢段话要我哋翻译成正宗嘅口語粤語，唔好落字。万唔好畀漏咗。直接講出黎。業務嘅字詞要專業啲。乜都要寫低，冇錯字。来翻譯：老鷹。,草係植物既一種，一般生長喺地面上，綠色，可以踩得過。係古代同現代都有人用嚟飼養動物，製作草席，製造紙張同埋地被。草仲可以幫助保持土壤肥沃同保護水源。,D
砂糖係由碳、氫同氧組成嘅。砂糖係以下邊一種嘅例子？,個原子,化合物,一條電子,混合啲,B
熱金屬物體嘅表面溫度係120°C。跌入裝滿10°C嘅水嘅桶度。以下邊一個情況最有可能發生？,水同金屬係低於攝氏十度嘅時候都會調節返同一個溫度。,水同金屬會喺120°C以上嘅唔同溫度下做出調整。,水溫會保持唔變，不過金屬會降至10°C。,水同鐵會喺攝氏10度同攝氏120度之間達到同一溫度。,D
邊一啲地質特徵嘅存在最好嘅證據，證明呢個地區曾經被冰川覆蓋過？,闊河床,U型山谷,地下洞穴,地下水源,B
邊個形容最貼切地講出細胞核內色素體嘅目的？,存儲遺傳指令，需要特定特徵的基因指引。,將食物分子分解以釋放能量,將營養運送進出細胞。,保護細胞唔受微生物入侵。,A
一鍋凍水喺爐上加熱到水滾起，點解可以滾起呢？,爐頭吸收左鍋內嘅寒氣。,冰水吸收熱從鍋入面。,熱爐係噉俾周圍空氣訓嘅熱。,凍水散發咗冷氣俾四周嘅空氣。,B
地球表層的外100公里都係由一層硬脆石層組成。呢層石層包括地殼同上地函，係叫做地殼。,核心。,沉澱物。,岩石圈。,咁，呢個地球係分成北半球同南半球嘅。北半球嘅頂端係北極，南端係赤道。南半球嘅頂端係南極，北端係赤道。所以條赤道就係北半球同南半球嘅分界線。南北半球喺地理、氣候同文化方面都有唔同嘅特色。,C
動物細胞內哪一種結構是不存在的？,細胞膜,細胞壁,粒線體,核子係細胞嘅中心，包含遺傳物質DNA，負責控制細胞嘅生理功能同發展。核子喺細胞嘅結構中非常重要，係細胞嘅控制中心。,B
點解所有天氣事件嘅主要能源係乜嚟㗎？包括降水、颶風同埋龍捲風？,太陽,月亮,地球㩒力,地球自转,A
睇下呢篇文章再答問題。蜘蛛存在咗四億年啦。最早期蜘蛛主要用絲嚟建造隱藏處。依家，雖然好多蜘蛛比如巨型霸王蛛、蓋現蜘蛛同其他種類，仲主要用絲遮掩身形，但大部分蜘蛛建造各種類型嘅空中網。蜘蛛網嘅主要獵物係昆蟲，好多昆蟲。一位英國研究員曾經估計，本地農田每英畝住咗超過兩百萬隻蜘蛛，全國每年被蜘蛛吃嘅昆蟲多過人口。事實上，由地基網變成垂直空中網係對付翼蟲嘅崛起。蜘蛛數量大增係主要因為佢哋嘅移動能力。蜘蛛要行程時，先爬高處，放咗啲絲去捕捉風，然後漂走。蜘蛛可以用呢個方法行程好多哩。呢啲能幫助佢哋同其他為食物而爭奪嘅蜘蛛保持距離，同埋幫佢哋編織跨越本身難以穿越嘅縫隙嘅網。蜘蛛從絲腺叫做糞被嚟編織佢哋嘅網。呢度大概三對旋毛組上有好多呢啲絲閥。呢啲令蜘蛛可以將多條絲轉換成具有不同特性嘅單一線。啲蜘蛛例如霸王蛛，只製造一種絲，但其他人製造絲用於拖線、網架、籠、或者困住昆蟲。網亦有助蜘蛛躲避掠食者例如鳥。其他動物亦有用蜘蛛網。一隻野蠅寄生蜂會襲擊一隻銀白松毛蛛並刺它。當蜘蛛癱瘓時，野蠅會將卵放喺蜘蛛嘅腹部。蜘蛛繼續捕捉同食食物，而野蠅幼蟲則以蜘蛛嘅血為食。来源：《国家地理》2001年8月，第32-44页。【完】,攞嚟嘅特質。,係一個傳承過嚟㗎特徵。,人生旮旯。,學習到嘅行為。,B
邊一個唔係化合物嘅描述？,佢哋可以以原子或分子嘅形式存在。,佢哋係由兩個或以上元素嘅原子組成。,佢哋嘅性質同佢哋嘅成份元素唔同。,佢哋可以經化學手段分解成元素，但唔可以經物理手段。,A
環保團體勸教生意單位採取行動去減少廢物。以下哪樣改變可以令生意單位變得更環保呀？,買紙張同產品就買返循環再生紙。,翻印嘅時候，只係印喺紙嘅一面。,買家應該只買其他國家製造的木製品。,搬箱嘅時候，用發泡膠填充物代替舊報紙。,A
邊一個係逃生策略嘅例子，可以避免遭到掠食者咬死同食？,鹿喺秋天會脫角。,蝾螈當比佢地威脅嘅時候，就會掉尾巴。,燈籠魚用光來吸引其他魚。,水獺會分泌油來塗抹身上嘅毛，令佢哋嘅毛有防水嘅效果。,B
邊一個最貼近現代進化論？,父母將佢哋嘅生理特徵遺傳俾佢哋嘅後代；而啲有助佢哋喺環境度生存嘅特徵嘅後代先能夠進行繁殖。,父母改變佢哋嘅身體特徵嚟生存環境，然後呢啲家長特徵會遺傳比佢哋嘅後代。,呢个地球上嘅生命，原來係嚟自好遠嘅太空另一個星球。,活物喺幾億年都冇變過。,A
邊一個係基因工程嘅例子？,由一個細胞長出整個植物。,搵出植物DNA入面嘅鹼基序列。,插入一個基因係植物入面，令佢哋對抗昆蟲具抗性。,將一種植物嘅根連接或者咁叫嫁接到另一種植物嘅莖度。,C
除了以下嘅例子之外，其他都係侵蝕嘅例子：,沙漠嘅風吹砂礫撞石头。,冰河行過既時候，會攞起啲大石頭。,一次洪水噉時候會淹過河堤，而水就會攞住啲細小嘅土壤粒子向下游帶走。,寒風凍冷，令條路竅出裂縫。,D
點解高山攀登者要用氧氣瓶輔助呼吸？,喺高海拔嘅地方，臭氧層會將大氣中嘅氧氣吸引走。,喺高海拔位置嘅氣氛較稀薄，所以氧氣供應就會少少啲。,氧氣係大氣中比其他氣體重嘅，所以會沉落到較低高度。,太陽嘅輻射劈開氧氣分子，形成氧原子，令氧氣唔適宜吸入。,B
邊一個係最好嘅純物質嘅例子？,花生,奶涌係好重要嘅，佢係我哋嘅身體需要㗎。係呢啲奶裏面有好多營養，可以幫助我哋保持健康同成長。無論係牛奶，豆奶定係其他種奶製品，都可以幫助我哋保持骨骼健康同埋維持好髒器功能。记住，每日飲足夠㗎！,金子係一種珍貴嘅金屬，通常用黎製造珠寶同其他嘅奢侈品。喺歷史上，金子係被視為一種貴重嘅財富，唔少國家都有自己嘅金幣同金條。而家，金子都係一個重要嘅投資門徑，係財務投資嘅避險方式之一。,空氣係好重要㗎，呼吸清新嘅空氣對我哋嘅健康好有幫助㗎。如果空氣太濕潤或者太污染，就會影響到我哋嘅身體。所以要注意保持空氣清新同埋乾爽㗎。,C
邊樣嘅描述最能表達冰芯對地質歷史研究嘅重要性？,佢哋顯示出唔一致，係表示沉積嘅改變。,佢哋持有一啲指標化石，用嚟測定唔同嘅冰芯嘅年代。,佢哋有啲證據顯示大氣組成隨時間變化。,佢哋跟住超劑法則啦，超劑法則解釋咗動物種族滅絕嘅原因。,C
